stamp_sec,stamp_nsec,x,y,z
1784362829,885619410,-0.596216,1.488161,0.100000
1784362830,980450020,-0.623669,1.503987,0.100000
1784362835,75268759,-0.595936,1.491174,0.100000
1784362837,667744553,-0.565953,1.485268,0.100000
1784362841,568124607,-0.595672,1.490336,0.100000
1784362841,969400329,-0.626852,1.498248,0.100000
1784362843,268331476,-0.598323,1.483898,0.100000
1784362845,962914197,-0.620127,1.462192,0.100000
1784362846,261621993,-0.659517,1.443841,0.100000
1784362846,562879474,-0.686261,1.422673,0.100000
1784362846,663801881,-0.704562,1.448122,0.100000
1784362847,960619751,-0.663542,1.470281,0.100000
1784362848,160934288,-0.624710,1.519249,0.100000
1784362848,259312214,-0.608724,1.545793,0.100000
1784362848,458287899,-0.573795,1.555273,0.100000
1784362848,957085065,-0.619788,1.553994,0.100000
1784362849,63047287,-0.649023,1.523297,0.100000
1784362849,160095936,-0.670452,1.487653,0.100000
1784362849,267338121,-0.695183,1.456801,0.100000
1784362849,466221491,-0.738359,1.442226,0.100000
1784362850,65149953,-0.720272,1.414517,0.100000
1784362850,766843175,-0.694797,1.453363,0.100000
1784362850,861853286,-0.690222,1.485527,0.100000
1784362850,964679971,-0.683348,1.516734,0.100000
1784362851,163656434,-0.666965,1.569466,0.100000
1784362851,361412916,-0.642700,1.616753,0.100000
1784362851,566605304,-0.614932,1.660234,0.100000
1784362851,765192860,-0.550773,1.692482,0.100000
1784362852,255193508,-0.499561,1.704950,0.100000
1784362852,456159322,-0.461874,1.697539,0.100000
1784362852,556795508,-0.457850,1.665554,0.100000
1784362852,856449026,-0.504319,1.628094,0.100000
1784362853,860915822,-0.479574,1.594129,0.100000
1784362854,158642266,-0.510238,1.608893,0.100000
1784362854,255064173,-0.544808,1.615919,0.100000
1784362854,360472136,-0.603530,1.621148,0.100000
1784362854,455113803,-0.672704,1.612974,0.100000
1784362854,558906321,-0.742820,1.573359,0.100000
1784362854,657006229,-0.780482,1.521878,0.100000
1784362854,755060840,-0.827096,1.475915,0.100000
1784362854,856707099,-0.859253,1.439146,0.100000
1784362854,956232451,-0.869096,1.409387,0.100000
1784362855,165046006,-0.833330,1.381710,0.100000
1784362855,260425024,-0.801147,1.379207,0.100000
1784362855,359091265,-0.767257,1.377710,0.100000
1784362855,561574969,-0.715866,1.372113,0.100000
1784362855,760085932,-0.680380,1.377741,0.100000
1784362856,59518876,-0.656025,1.401278,0.100000
1784362856,260186672,-0.616489,1.431812,0.100000
1784362856,360632635,-0.591765,1.451877,0.100000
1784362856,456999598,-0.571321,1.474806,0.100000
1784362856,557926005,-0.542330,1.501367,0.100000
1784362856,658749264,-0.521890,1.538886,0.100000
1784362856,758443098,-0.482530,1.585932,0.100000
1784362856,858857986,-0.462916,1.634941,0.100000
1784362856,954056838,-0.390589,1.675738,0.100000
1784362857,158403412,-0.377795,1.706529,0.100000
1784362857,350813171,-0.417381,1.709009,0.100000
1784362857,454568579,-0.449877,1.710753,0.100000
1784362857,651492356,-0.520460,1.694384,0.100000
1784362857,755422190,-0.555410,1.683553,0.100000
1784362857,854766541,-0.590947,1.670426,0.100000
1784362858,64229597,-0.623749,1.672128,0.100000
1784362858,259678708,-0.601471,1.700379,0.100000
1784362858,456228152,-0.542553,1.730671,0.100000
1784362859,747090337,-0.570197,1.632524,0.100000
1784362867,846818850,-0.539238,1.620704,0.100000
1784362868,242173369,-0.572895,1.636346,0.100000
1784362868,443621128,-0.614079,1.661754,0.100000
1784362868,744544072,-0.644591,1.663198,0.100000
1784362868,942191720,-0.672727,1.642699,0.100000
1784362869,144764331,-0.723885,1.671427,0.100000
1784362869,240964386,-0.757510,1.689723,0.100000
1784362869,345520461,-0.811385,1.732864,0.100000
1784362869,544686183,-0.847475,1.761393,0.100000
1784362869,645251849,-0.880684,1.780356,0.100000
1784362869,744666590,-0.911774,1.803580,0.100000
1784362869,848293312,-0.932006,1.826326,0.100000
1784362870,45255793,-0.952527,1.865324,0.100000
1784362870,942069163,-0.991812,1.870515,0.100000
1784362871,342535885,-0.965204,1.894206,0.100000
1784362871,640350996,-0.963944,1.926911,0.100000
1784362872,542588996,-0.991236,1.941487,0.100000
